Title, Link_URL, State
Bartlett Bartlett Express,https://bartlett-express.com/,tennessee
Bean Station Grainger Today,https://www.graingertoday.com/,tennessee
Bolivar Bulletin Times,https://www.bulletintimesnews.com/,tennessee
Bristol Herald Courier,https://heraldcourier.com/,tennessee
Carthage Carthage Courier,https://www.carthagecourier.com/,tennessee
Celina Dale Hollow Horizon,https://dalehollowhorizon.com/,tennessee
Chattanooga Chattanoogan (news site),https://www.chattanoogan.com/,tennessee
Chattanooga Hamilton County Herald,https://www.hamiltoncountyherald.com/,tennessee
Chattanooga Pulse,https://www.chattanoogapulse.com/,tennessee
Clarksville All State,https://www.theallstate.org/,tennessee
Clarksville Leaf-Chronicle,https://www.theleafchronicle.com/,tennessee
Covington Leader,https://covingtonleader.com/,tennessee
Crossville Crossville Chronicle,https://www.crossville-chronicle.com/,tennessee
Dayton Herald-News,https://www.rheaheraldnews.com/,tennessee
Dresden Dresden Enterprise,https://www.dresdenenterprise.com/,tennessee
Erwin Erwin Record,https://www.erwinrecord.net/,tennessee
Fayetteville Elk Valley Times,https://www.elkvalleytimes.com/,tennessee
Gainesboro Jackson County Sentinel,https://www.jacksoncountysentinel.net/,tennessee
Gallatin Gallatin News,https://mainstreetmediatn.com/gallatin-news/,tennessee
Hartsville Hartsville Vidette,https://www.lebanondemocrat.com/hartsville/,tennessee
Henderson County Independent,https://chestercountyindependent.com/,tennessee
Hohenwald Lewis County Herald,https://www.lewisherald.com/,tennessee
Jefferson City Standard Banner,https://www.standardbanner.com/,tennessee
Johnson City East Tennesssean,https://easttennessean.com/,tennessee
Johnson City Johnson City Press,https://www.johnsoncitypress.com,tennessee
Jonesborough Herald & Tribune,https://www.heraldandtribune.com,tennessee
Kingston Roane County News,https://www.themountainpress.com/roane/,tennessee
Lafayette Macon County Chronicle,https://www.maconcountychronicle.com/,tennessee
Lafayette Macon County Times,https://www.lebanondemocrat.com/maconcounty/,tennessee
LaFollette LaFollette Press,https://www.themountainpress.com/lafollette/,tennessee
Lebanon Lebanon Democrat,https://www.lebanondemocrat.com/,tennessee
Lebanon Wilson Post,https://mainstreetmediatn.com/the-wilson-post/,tennessee
Lewisburg Marshall County Tribune,https://www.marshalltribune.com/,tennessee
Lexington Lexington Progress,https://www.lexingtonprogress.com,tennessee
Linden Buffalo River Review,https://www.buffaloriverreview.com/,tennessee
Livingston Livingston Enterprise,https://www.livingstonenterprise.net/,tennessee
Livingston Overton County News,https://www.overtoncountynews.com/,tennessee
Lynchburg Moore County News,https://www.themoorecountynews.com/,tennessee
Manchester Manchester Times,https://www.manchestertimes.com/,tennessee
McKenzie McKenzie Banner,https://www.mckenziebanner.com/,tennessee
McMinnville Southern Standard,https://www.southernstandard.com/,tennessee
Milan Milan Mirror-Exchange,https://www.milanmirrorexchange.com/,tennessee
Millington Millington Star,https://millington-news.com/,tennessee
Mt. Juliet Mt. Juliet News,https://www.lebanondemocrat.com/mtjuliet/,tennessee
Mountain City Tomahawk,https://www.thetomahawk.com/,tennessee
Murfreesboro Sidelines,https://mtsusidelines.com/,tennessee
Newport Newport Plain Talk,https://www.newportplaintalk.com/,tennessee
Oneida Independent Herald,https://www.indherald.com/,tennessee
Paris Paris Post-Intelligencer,https://www.parispi.net/,tennessee
Pikeville Bledsonian-Banner,https://www.thebledsonian-banner.com/,tennessee
Portland Portland Leader,https://www.lebanondemocrat.com/portland/,tennessee
Rogersville Rogersville Review,https://www.therogersvillereview.com/,tennessee
Sevierville Mountain Press,https://www.themountainpress.com/,tennessee
Smithville Smithville Review,https://www.smithvillereview.com/,tennessee
Sparta Expositor,https://spartalive.com/,tennessee
Sweetwater Advocate & Democrat,https://www.advocateanddemocrat.com/,tennessee
Tazewell Claiborne Progress,https://www.claiborneprogress.net/,tennessee
Tracy City Grundy County Herald,https://www.grundycountyherald.com/,tennessee
Tullahoma Tullahoma News,https://www.tullahomanews.com/,tennessee
Wartburg Morgan County News,https://www.themountainpress.com/morgan/,tennessee
Winchester Herald-Chronicle,https://www.heraldchronicle.com/,tennessee
Woodbury Cannon Courier,https://www.cannoncourier.com/,tennessee
BeaconUniversity of Tennessee's student newspaper.,https://www.utdailybeacon.com/,tennessee
Stampede (Milligan College),https://www.milliganstampede.com/,tennessee
Tennessee Press Association,https://tnpress.com/,tennessee
Abilene Abilene Reporter-News,https://www.reporternews.com/,texas
"Alice Alice Echo-News JournalAlice based newspaper also distributed in Orange Grove, Freer, and Premont, TX.",https://www.alicetx.com/,texas
"Amarillo Amarillo Globe-NewsDaily broadsheet newspaper in Amarillo, Texas.",https://www.amarillo.com/,texas
"Athens Athens Daily ReviewThe newspaper distributed in Athens, Berryville, Brownsboro, Caney, Chandler, Coffee, Enchanted Oaks, Eustace, Larue, Mabank, Malakoff, Moore Station, Murchison, New York, Payne Springs, Poynor, Seven Points, Star Harbor, Trinidad, and Gun Barrel city of Henderson County.",https://www.athensreview.com/,texas
"Beaumont Beaumont Enterprise Daily newspaper published in Beaumont, Texas.",https://www.beaumontenterprise.com/,texas
Big Spring Big Spring Herald (Howard County),https://www.bigspringherald.com/,texas
Borger Borger News-Herald (Hutchinson County),https://www.borgernewsherald.com/,texas
"Brownsville HeraldNewspaper published in Brownsville, Texas.",https://myrgv.com/category/publications/the-brownsville-herald/,texas
"Brownwood Brownwood BulletinBased in Brownwood, TX, the newspaper published seven day a week.",https://www.brownwoodtx.com/,texas
Bryan Eagle,https://theeagle.com/,texas
"Clute FactsDaily newspaper serving Brazoria County and surrounding counties including Harris, Galveston, Matagorda, Wharton, Fort Bend Counties. Brazosport Facts is one of the most widely circulated newspapers in the region.",https://thefacts.com/,texas
Corpus Christi Caller-Times,https://www.caller.com/,texas
Corsicana Corsicana Daily SunDaily newspaper based in Corsicana of Navarro County.,https://www.corsicanadailysun.com/,texas
Denton Denton Record-ChronicleNews and information of Denton County and the surrounding area.,https://dentonrc.com/,texas
DeSoto Focus Daily News (Dallas County),https://www.focusdailynews.com/,texas
Ennis Ennis Daily News,https://www.ennisdailynews.com/,texas
"Gainesville Gainesville Daily RegisterServing Cooke, Montague, and Grayson Counties of Texas, and Love County of Oklahoma.",https://www.gainesvilleregister.com/,texas
Greenville Herald-Banner,https://www.heraldbanner.com/,texas
"Harlingen Valley Morning StarNews and information source of Harlingen, TX.",https://myrgv.com/category/publications/valley-morning-star/,texas
Henderson Daily News,https://www.thehendersonnews.com/,texas
"Huntsville ItemHuntsville based daily newspaper serving Walker County, TX.",https://www.itemonline.com/,texas
"Jacksonville Jacksonville ProgressNewspaper based in Jacksonville of Cherokee County, Texas.",https://www.jacksonvilleprogress.com/,texas
"Kerrville Daily TimesHill Country's newspaper published Monday through Friday. The newspaper also prints ""The Mountain Sun"", a free weekly newspaper.",https://dailytimes.com/,texas
Kilgore Kilgore News HeraldKilgore based newspaper serving Gregg and Rusk Counties.,https://www.kilgorenewsherald.com/,texas
"Killeen Killeen Daily Heraldlocal daily newspaper, launched in 1890.",https://kdhnews.com/,texas
"Laredo Laredo Morning TimesBilingual newspaper published in Laredo, Webb County, Texas.",https://www.lmtonline.com/,texas
"Longview Longview News-JournalLongview based newspaper was founded in 1871, serving Gregg and Harrison counties.",https://www.news-journal.com/,texas
"Lubbock Lubbock Avalanche-JournalDaily newspaper published in Lubbock, Texas providing news, useful information about Lubbock county, classifieds, and more.",https://www.lubbockonline.com/,texas
"Lufkin Lufkin Daily NewsLufkin, Texas based newspaper serving Angelina County.",https://lufkindailynews.com/,texas
"Marshall Marshall News MessengerMorning newspaper published Tuesday through Sunday, based in Marshall, TX.",https://www.marshallnewsmessenger.com/,texas
"McAllen MonitorDaily newspaper published in McAllen, Texas serving Starr and Hidalgo counties.",https://myrgv.com/category/publications/the-monitor/,texas
"Midland Midland Reporter-TelegramDaily regional newspaper of Midland County, Texas.",https://www.mrt.com/,texas
"Mount Pleasant TribuneDaily newspaper serving Titus County, Texas.",https://www.tribnow.com/,texas
Nacogdoches Sentinel,https://www.dailysentinel.com/,texas
New Braunfels Herald-ZeitungSix-day a week publication (Tuesday through Sunday) serving New Braunfels and Comal County.,https://herald-zeitung.com/,texas
"Palestine Palestine Herald-PressNewspaper published in Palestine, Anderson County.",https://www.palestineherald.com/,texas
Pampa Pampa News,https://www.thepampanews.com/,texas
"Paris Paris NewsEstablished in 1859, the newspaper based in Paris, Texas.",https://theparisnews.com/,texas
"Plainview Plainview Daily HeraldDaily newspaper published in Plainview, Texas serving Briscoe, Castro, Floyd, Hale, Lamb and Swisher counties.",https://www.myplainview.com/,texas
Port Arthur Port Arthur News,https://www.panews.com/,texas
Rosenberg Fort Bend Herald and Texas Coaster,https://www.fbherald.com/,texas
San Angelo Standard-Times,https://www.gosanangelo.com/,texas
San Marcos Daily Record,https://www.sanmarcosrecord.com/,texas
Seguin Seguin Gazette,https://seguingazette.com/,texas
"Sherman Herald DemocratDaily newspaper owned by the Stephens Media Group serving Sherman, Bonham, Denison, Red River Valley, and adjacent areas.",https://www.heralddemocrat.com/,texas
"Snyder Snyder Daily NewsNewspaper printed and distributed in Snyder, TX and surrounding communities.",https://www.thesnydernews.com/,texas
Stephenville Empire-Tribune,https://www.yourstephenvilletx.com/,texas
Stephenville News-Telegram,https://www.ssnewstelegram.com/,texas
Sweetwater Sweetwater Reporter,https://www.sweetwaterreporter.com/,texas
Taylor Taylor PressServing Williamson County and surrounding areas.,https://www.taylorpress.net/,texas
"Temple Temple Daily TelegramMajor daily newspaper published in Fort Worth and circulates in Fort Worth, West Texas, western Oklahoma and New Mexico.",https://www.tdtnews.com/,texas
"Texarkana Texarkana GazetteDaily newspaper based in Texarkana, Texas, owned by the WEHCO Media, Inc..",https://www.texarkanagazette.com/,texas
"Tyler Tyler Morning TelegraphTyler, Texas based daily newspaper serving Smith County and surrounding areas.",https://tylerpaper.com/,texas
Victoria Victoria AdvocateIndependently owned daily newspaper serving Victoria and it's adjacent counties.,https://www.victoriaadvocate.com/,texas
"Waco Waco Tribune-Herald Daily broadsheet format newspaper based in Waco, Texas.",https://wacotrib.com/,texas
Waxahachie Waxahachie Daily LightSource for news and information for Ellis County.,https://www.waxahachietx.com/,texas
Weatherford Weatherford Democrat,https://www.weatherforddemocrat.com/,texas
"Wichita Falls Times Record NewsNewspaper published in Wichita Falls, Texas, owned by the The E.W. Scripps Company.",https://www.timesrecordnews.com/,texas
"Aledo Community NewsServing Aledo, Annetta, Hudson Oaks, Willow Park of Parker County, Texas.",https://www.community-news.com/,texas
"Alpine Alpine AvalancheWeekly newspaper published in Alpine, Brewster County, Texas.",https://www.alpineavalanche.com/,texas
Alvin Alvin Sun Advertiser,https://www.alvinsun.net/,texas
Andrews Andrews County News,https://www.andrewscountynews.com/,texas
Aransas Pass Aransas Pass Progress,https://www.aransaspassprogress.com/,texas
Archer City Archer County News,https://www.archercountynews.com/,texas
"Bandera Bandera BulletinNewspaper serving Bandera, Lakehills, Medina, Pipe Creek, Tarpley, Utopia, Vanderpool, and surrounding areas.",https://www.banderabulletin.com/,texas
Bay City Bay City Tribune,https://baycitytribune.com/,texas
"Beaumont ExaminerCovering sports, religion, business, events, and more.",https://www.theexaminer.com/,texas
Boerne Boerne Star,https://www.boernestar.com/,texas
Breckenridge Breckenridge American,https://www.breckenridgeamerican.com/,texas
"Brownfield Brownfield NewsLocal news and information source for Brownfield, Meadow and Wellman of Terry County.",https://www.brownfieldonline.com/,texas
Canadian Canadian Record,https://www.canadianrecord.com/,texas
"Canyon Canyon NewsLocal newspaper based in Canyon, Texas published by the Panhandle Weeklies.",https://www.canyonnews.com/,texas
Cedar Park Hill Country News,https://www.hillcountrynews.com/,texas
Center Light and Champion,https://www.lightandchampion.com/,texas
"Clifton Clifton Record OnlineRegional newspaper of Bosque County, Texas.",https://www.bosquecountytoday.com/,texas
Columbus Colorado County Citizen,https://www.coloradocountycitizen.com/,texas
Comanche Comanche Chief,https://www.thecomanchechief.com/,texas
"Decatur Wise County MessengerNewspaper based in Decatur, Texas.",https://www.wcmessenger.com/,texas
"Dumas Moore County News-PressCommunity newspaper owned by the Moore County Publishing Co, LLC.",https://www.moorenews.com/,texas
"Emory Rains County LeaderNews and information source of Rains County, Texas.",http://my.rainscountyleader.com/,texas
"El Campo Leader-NewsLocal newspaper published in El Campo, TX .",https://www.leader-news.com/,texas
"Floresville The Wilson County NewsServing Floresville, Falls City, Elmendorf, La Vernia, Poth, Stockdale, Sutherland Springs, San Antonio and South Texas.",https://www.wilsoncountynews.com/,texas
"Fredericksburg Fredericksburg StandardLocal community newspaper based in Fredericksburg of Gillespie County, TX.",https://www.fredericksburgstandard.com/,texas
Glen Rose Glen Rose Reporter,https://www.yourglenrosetx.com/,texas
Goldthwaite Goldthwaite Eagle,https://www.goldthwaiteeagle.com/,texas
"Granbury Hood County NewsA community newspaper serving Granbury, Tolar and Lipan, Texas.",https://www.hcnews.com/,texas
"Gilmer Gilmer MirrorOne of the oldest newspapers in Upshur County, Texas.",https://www.gilmermirror.com/,texas
"Hamilton Hamilton Herald-NewsWeekly newspaper serving Hamilton County, Texas.",https://www.thehamiltonherald-news.com/,texas
Jacksboro Herald-Gazette,https://www.jacksboronewspapers.com/,texas
"Junction Junction EagleNews and information source for Kimble County, Texas.",https://junctioneagle.com/,texas
Katy Katy TimesServing greater Katy area and surrounding neighborhoods.,https://katytimes.com/,texas
Kyle Hays Free Press,https://www.haysfreepress.com/,texas
"Lockhart Lockhart Post-RegisterWeekly newspaper based in Lockhart, Texas, USA.",https://post-register.com/,texas
"Lampasas Dispatch RecordDaily Business newspaper published in Dallas, Texas.",https://www.lampasasdispatchrecord.com/,texas
"Marble Falls HighlanderTwice-weekly newspaper serving Horseshoe Bay, Meadowlakes, Marble Falls, and the surrounding area.",https://www.highlandernews.com/,texas
Navasota Navasota ExaminerLocal newspaper serving Navasota and Grimes County.,https://www.navasotaexaminer.com/,texas
"Orange Orange LeaderServing Bridge, Orange, Pine, Pinehurst, Rose, Vidor, and West Orange cities of Orange County.",https://www.orangeleader.com/,texas
Palacios Palacios BeaconLeading weekly newspaper published every Wednesday serving western Matagorda County and Eastern Jackson County.,https://palaciosbeacon.com/,texas
"Pleasanton Pleasanton ExpressWeekly newspaper printed in Pleasanton, Texas, USA .",https://www.pleasantonexpress.com/,texas
"Port Lavaca Port Lavaca WavePort Lavaca, TX based newspaper serving Calhoun County, Texas.",https://www.portlavacawave.com/,texas
"Rockdale Rockdale ReporterNewspaper printed and serving Milam County, Texas.",https://www.rockdalereporter.com/,texas
"Rusk Cherokeean HeraldNewspaper serving Alto, Bullard, Cuney, Etna, Gallatin, Jacksonville, New Summerfield, Reese, Reklaw, Rusk, Troup, Wellsof Cherokee County.",https://www.thecherokeean.com/,texas
"Terrell The Terrell TribuneA publication of Hartman Newspapers, Inc.",https://www.terrelltribune.com/,texas
"Uvalde Uvalde Leader NewsCommunity newspaper printed twice each week in Uvalde, Texas.",https://www.uvaldeleadernews.com/,texas
Van Horn Van Horn AdvocateWeekly newspaper serving crossroad of West Texas.,https://vhtx.news/,texas
"Weimar Weimar MercuryNewspaper printed and distributed in Weimar, Colorado county, Texas.",http://www.weimarmercury.com/,texas
"Wharton Wharton Journal-SpectatorCommunity newspaper serving in Wharton County, owned by the River Publishers, Inc.",https://www.journal-Spectator.com/,texas
Wylie Wylie News,https://wylienews.com/,texas
BattalionMonthly student newspaper of Texas A&M University.,https://www.thebatt.com/,texas
"Baylor Lariat (Baylor University, Waco)",https://baylorlariat.com/,texas
Daily Campus (Southern Methodist University),https://www.smudailycampus.com/,texas
Daily Toreador (Texas Tech University),https://www.dailytoreador.com/,texas
Texas Press Association,https://www.texaspress.com/,texas
Logan Herald Journal,https://www.hjnews.com/,utah
Ogden Standard-Examiner,https://www.standard.net/,utah
"Provo HeraldDaily newspaper published in Provo, Utah. The newspaper serving Utah County and surrounding areas.",https://www.heraldextra.com/,utah
Salt Lake City Deseret News,https://www.deseret.com/,utah
Salt Lake City Intermountain Commercial Record & Salt Lake Times,http://www.slcrecord.com/unauthenticated/login,utah
Salt Lake City Salt Lake TribuneOne of the most widely circulated daily newspapers published in Utah.,https://www.sltrib.com/,utah
St. George Spectrum,https://www.thespectrum.com/,utah
Bountiful Davis County Clipper,https://davisclipper.com/,utah
Brigham City Box Elder News Journal,https://www.benewsjournal.com/,utah
Cedar City Iron County Today,https://ironcountytoday.com/,utah
Castle Dale Emery County Progress,http://www.ecprogress.com/,utah
Cottonwood Cottonwood / Holladay Journal,https://www.cottonwoodheightsjournal.com/,utah
Delta Millard County Chronicle Progress,https://www.millardccp.com/,utah
Draper Draper Journal,https://www.draperjournal.com/,utah
Kanab Southern Utah News,https://www.sunews.net/,utah
Manti Sanpete Messenger,https://sanpetemessenger.com/,utah
Moab Moab's Times-Independent,https://www.moabtimes.com/,utah
Monticello San Juan Record,https://www.sjrnews.com/,utah
Murray Murray Journal,https://www.murrayjournal.com/,utah
Nephi Times News,http://www.nephitimesnews.com/,utah
Ogden Sentinel News,https://www.sentinelnews.net/,utah
Park City Park Record,https://www.parkrecord.com/,utah
Price Sun Advocate,http://www.sunad.com/,utah
"Richfield Richfield ReaperWeekly newspaper published in Richfield, Utah.",https://www.richfieldreaper.com/,utah
Riverton South Valley Journal,https://www.rivertonjournal.com/,utah
Sandy Sandy Journal,https://www.sandyjournal.com/,utah
Salt Lake City Church News,https://www.thechurchnews.com/,utah
Salt Lake City Intermountain CatholicA weekly newspaper serving the Catholics in Utah.,http://www.icatholic.org/,utah
Salt Lake City Salt Lake City Weekly,https://www.cityweekly.net/,utah
Salt Lake City Valley Journals,https://www.valleyjournals.com/,utah
Salt Lake City QSaltLake,https://www.qsaltlake.com/,utah
Smithfield Smithfield Sun,https://smithfieldsun.com/,utah
St. George Independent,https://suindependent.com/,utah
St. George St George News,https://www.stgeorgeutah.com/,utah
Springville Serve Daily,https://www.servedaily.com/,utah
Taylorsville Taylorsville Journal,https://www.taylorsvillecityjournal.com/,utah
Tooele Tooele Transcript,https://www.tooeleonline.com/,utah
Tremonton Leader,https://www.hjnews.com/tremonton/,utah
West Jordan West Jordan Journal,https://www.westjordanjournal.com/,utah
The Daily Universe (Brigham Young University),https://universe.byu.edu/,utah
SignpostStudent newspaper of Weber State University.,https://thesignpostwsu.com/,utah
Utah Chronicle (University of Utah),https://dailyutahchronicle.com/,utah
Utah Statesman (Utah State University),https://usustatesman.com/,utah
UVU Review (Utah Valley University),https://www.uvureview.com/,utah
Utah Press Association,https://utahpress.com/,utah
"Barre Times ArgusLeading daily newspaper serving Caledonia, Orange, Lamoille, and Washington counties.",https://www.timesargus.com/,vermont
Bennington Bennington Banner,https://www.benningtonbanner.com/,vermont
"Brattleboro Brattleboro ReformerVermont's major daily newspaper distributed in Windham County, Vermont and Cheshire County, New Hampshire.",https://www.reformer.com/,vermont
Burlington Burlington Free PressOne of the largest daily newspapers in Vermont.,https://www.burlingtonfreepress.com/,vermont
"St. Johnsbury Caledonian-RecordDaily newspaper based in St. Johnsbury, Vermont.",https://www.caledonianrecord.com/,vermont
Newport Newport Daily Express,https://www.newportvermontdailyexpress.com/,vermont
Rutland Rutland Herald,https://www.rutlandherald.com/,vermont
St. Albans St. Albans Daily Messenger,https://www.samessenger.com/,vermont
Brandon Reporter,https://www.brandonreporter.com/,vermont
"Barre World, The",https://www.vt-world.com/,vermont
Barton Chronicle,https://bartonchronicle.com/,vermont
Bradford Journal Opinion,https://jonews.com/,vermont
Brattleboro Commons,https://www.commonsnews.org/,vermont
"Burlington Seven DaysLeading weekly newspaper published in Vermont distributed in Burlington, Middlebury, Stowe, Montpelier, Rutland, the Mad River Valley, St. Albans, Vermont, and Plattsburgh, New York.",https://www.sevendaysvt.com/,vermont
Charlotte Charlotte Citizen,https://www.vtcng.com/thecitizenvt/,vermont
Chester Chester Telegraph,https://www.chestertelegraph.org/,vermont
Colchester Colchester Sun,https://www.colchestersun.com/,vermont
Colchester Essex Reporter,https://www.essexreporter.com/,vermont
Enosburg Falls County Courier,https://countycourier.net/,vermont
Killington Mountain Times,https://mountaintimes.info/,vermont
Manchester Manchester Journal,https://www.manchesterjournal.com/,vermont
Middlebury Addison County Independent,https://www.addisonindependent.com/,vermont
Milton Milton Independent,https://www.miltonindependent.com/,vermont
Montpelier Bridge,https://montpelierbridge.org/,vermont
Morrisville News & Citizen,https://www.vtcng.com/news_and_citizen/,vermont
Randolph Herald of Randolph,https://www.ourherald.com/,vermont
Shelburne Shelburne News,https://www.vtcng.com/shelburnenews/,vermont
South Burlington Other Paper,https://www.vtcng.com/otherpapersbvt/,vermont
Stowe Stowe Reporter,https://www.vtcng.com/stowe_reporter/,vermont
South Hero Vermont Woman Newspaper,https://www.vermontwoman.com/,vermont
Waitsfield Valley Reporter,https://www.valleyreporter.com/,vermont
White River Junction Valley News,https://www.vnews.com/,vermont
Williston Williston Observer,https://www.willistonobserver.com/,vermont
Williston Business People Vermont,https://www.vermontguides.com/,vermont
Wilmington Deerfield Valley News,https://www.dvalnews.com/,vermont
Woodstock Vermont Standard,https://thevermontstandard.com/,vermont
VTDigger,https://vtdigger.org/,vermont
Middlebury Campus (Middlebury College),https://www.middleburycampus.com/,vermont
Vermont Cynic (University of Vermont),https://vtcynic.com/,vermont
Bristol Bristol Herald Courier,https://heraldcourier.com/,virginia
Newport News Daily Press,https://www.dailypress.com/,virginia
Charlottesville Progress,https://dailyprogress.com/,virginia
Culpeper Star-Exponent,https://starexponent.com/,virginia
Danville Register & Bee,https://godanriver.com/,virginia
Fredericksburg Free Lance-Star,https://fredericksburg.com/,virginia
Harrisonburg News Record,https://www.dnronline.com/,virginia
Lynchburg News & Advance,https://newsadvance.com/,virginia
Staunton News Leader,https://www.newsleader.com/,virginia
Martinsville Bulletin,https://martinsvillebulletin.com/,virginia
Petersburg Progress-Index,https://www.progress-index.com/,virginia
Richmond Richmond Times-Dispatch,https://richmond.com/,virginia
"McLean USA TodayMcLean, Virginia based newspaper owned by the Gannett Company. USA Today is the largest daily newspaper published in Virginia also one of the most widely circulated daily newspapers in the United States. The newspaper distributed in all over United States and Canada.",https://www.usatoday.com/,virginia
Roanoke Roanoke Times,https://roanoke.com/,virginia
Strasburg Northern Virginia Daily,https://www.nvdaily.com/,virginia
Norfolk Virginian-Pilot,https://www.pilotonline.com/,virginia
Waynesboro News Virginian,https://newsvirginian.com/,virginia
Winchester Star,https://www.winchesterstar.com/,virginia
Alexandria Alexandria Gazette Packet,http://www.alexandriagazette.com/,virginia
Alexandria Alexandria Times,https://alextimes.com/,virginia
Alexandria NOVA Fortnightly,https://novafortnightly.com/,virginia
Altavista Altavista Journal,https://www.altavistajournal.com/,virginia
Amelia Court House Amelia Bulletin Monitor,https://www.ameliamonitor.com/,virginia
Amherst Amherst New Era Progress,https://newsadvance.com/news/community/new-era-progress/,virginia
Amherst Nelson County Times,https://newsadvance.com/news/community/nelson-county-times/,virginia
Arlington Arlington Catholic Herald (Catholic newspaper),https://www.catholicherald.com/,virginia
"Blackstone Courier-RecordServing Blackstone, Nottoway County, and surrounding Southside Virginia communities.",https://www.courier-record.com/,virginia
Brookneal Union Star,https://www.theunionstar.com/,virginia
Chester Village News,https://villagenewsonline.com/,virginia
Christiansburg News Messenger,https://montcova.com/,virginia
Crozet Crozet Gazette,https://www.crozetgazette.com/,virginia
Falls Church Falls Church News-Press,https://www.fcnp.com/,virginia
Farmville Farmville Herald,https://www.farmvilleherald.com/,virginia
Gate City Scott County Virginia Star,https://www.virginiastar.net/,virginia
Gloucester Gazette-Journal,https://www.gazettejournal.net/,virginia
Henrico Henrico Citizen,https://www.henricocitizen.com/,virginia
Keysville Southside Messenge,https://southsidemessenger.com/,virginia
Kilmarnock Rappahannock Record,https://rrecord.com/,virginia
Lawrenceville Brunswick Times-Gazette,https://www.brunswicktimes-gazette.com/,virginia
Leesburg Loudoun Times-Mirror,https://www.loudountimes.com/,virginia
Lexington News-Gazette,https://www.thenews-gazette.com/,virginia
Lexington Rockbridge Advocate,http://www.rockbridgeadvocate.com/,virginia
Louisa Central Virginian News,https://www.thecentralvirginian.com/,virginia
Reston Fairfax County Times,https://www.fairfaxtimes.com/,virginia
Richmond Richmond Free PressServing the African-American Community in Richmond.,https://richmondfreepress.com/,virginia
Richmond Style Weekly,https://www.styleweekly.com/,virginia
Richmond Virginia Lawyers Weekly,https://valawyersweekly.com/,virginia
Manassas Bull Run Observer,https://bullrunobserver.info/,virginia
Manassas News & Messenger,https://www.insidenova.com/,virginia
Norton Coalfield Progress,https://www.thecoalfieldprogress.com/,virginia
Palmyra Fluvanna Review,https://fluvannareview.com/,virginia
Purcellville Blue Ridge Leader,https://blueridgeleader.com/,virginia
Roanoke Roanoke Star,https://www.theroanokestar.com/,virginia
Smithfield Smithfield Times,https://www.smithfieldtimes.com/,virginia
South Boston Gazette-Virginian,https://www.yourgv.com/,virginia
Stuart Enterprise,https://theenterprise.net/,virginia
Suffolk Suffolk News-Herald,https://www.suffolknewsherald.com/,virginia
Urbanna Southside Sentinel,https://www.ssentinel.com/,virginia
Victoria Dispatch,https://www.kenbridgevictoriadispatch.com/,virginia
Warrenton Fauquier Times-Democrat,https://www.fauquier.com/,virginia
Warsaw Northern Neck News,https://www.newsontheneck.com/,virginia
Washington Rappahannock News,https://www.rappnews.com/,virginia
Wirtz Smith Mountain Eagle,https://www.smithmountaineagle.com/,virginia
Broadside (George Mason University),http://broadsideonline.com/,virginia
Cavalier Daily (University of Virginia),https://www.cavalierdaily.com/,virginia
Collegian (University of Richmond),https://www.thecollegianur.com/,virginia
Collegiate Times (Virginia Tech),https://www.collegiatetimes.com/,virginia
Flat Hat (College of William & Mary),https://flathatnews.com/,virginia
Virginia Law Weekly (University of Virginia School of Law),https://www.lawweekly.org/,virginia
Virginia Press Association,https://www.vpa.net/,virginia
Aberdeen World (Grays Harbor County),https://www.thedailyworld.com/,washington
Bellingham Bellingham Herald (Whatcom County),https://www.bellinghamherald.com/,washington
Bremerton Kitsap Sun (Kitsap County),https://www.kitsapsun.com/,washington
Centralia Chronicle (Lewis County),https://www.chronline.com/,washington
Ellensburg Record (Kittitas County),https://www.dailyrecordnews.com/,washington
Everett Herald (Snohomish County),https://www.heraldnet.com/,washington
Kennewick Tri-City Herald (Benton County),https://www.tri-cityherald.com/,washington
Leavenworth Leavenworth Echo (Chelan County),https://www.leavenworthecho.com/,washington
Longview News (Cowlitz County),https://tdn.com/,washington
Mount Vernon Skagit Valley Herald,https://www.goskagit.com/,washington
Olympia Olympian (Thurston County),https://www.theolympian.com/,washington
Port Angeles Peninsula Daily News (Clallam County),https://www.peninsuladailynews.com/,washington
Moscow Moscow-Pullman Daily News (Whitman County),https://dnews.com/,washington
Spokane Spokesman-Review,https://www.spokesman.com/,washington
Sunnyside Sun (Yakima County),https://www.sunnysidesun.com/,washington
"Tacoma News Tribune (Pierce County)Popular daily newspaper published in Washington. The newspaper covering usiness, sports, real state, restaurants, jobs, education, and more.",https://www.thenewstribune.com/,washington
Vancouver Columbian (Clark County),https://www.columbian.com/,washington
Walla Walla Union-Bulletin,https://www.union-bulletin.com/,washington
Yakima Yakima Herald,https://www.yakimaherald.com/,washington
Anacortes Anacortes American,https://www.goskagit.com/anacortes/,washington
Arlington Arlington Times,https://www.arlingtontimes.com/,washington
Auburn Auburn Reporter,https://www.auburn-reporter.com/,washington
Bainbridge Island Bainbridge Island Review,https://www.bainbridgereview.com/,washington
Battle Ground Reflector,https://www.thereflector.com/,washington
Blaine Northern Light,https://www.thenorthernlight.com/,washington
Bothell Kenmore Reporter,https://www.bothell-reporter.com/,washington
Brewster Quad City Herald,https://www.qcherald.com/,washington
Camas Camas-Washougal Post-Record,https://www.camaspostrecord.com/,washington
Colville Statesman-Examiner,https://www.statesmanexaminer.com/,washington
